ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
60886961,Audio,Prairie Warbler,Setophaga discolor,,Mary McKitrick,2017-06-12,2017,6,12,534,United States,US-MA-015,Massachusetts,Hampshire,Mount Tom State Reservation--West Entrance,42.2400118,-72.6513112,Adult Male,Song,Not Used,"","",,,iPhone,,,,S37545869,"",,,,,Setophaga discolor,prawar,Species,33643,,4.50,2,"",,
60869801,Audio,Prairie Warbler,Setophaga discolor,,François-Xavier Grandmont,2017-06-09,2017,6,9,545,Canada,CA-QC-CT,Quebec,Coaticook,Sentier Nature Tomifobia--Secteur Curtis,45.0943250,-72.0910000,"","",Not Used,"","",,,,,,,S37535750,"",,,,Toujours présente.,Setophaga discolor,prawar,Species,33643,,4.00,2,"",,
60843541,Audio,Prairie Warbler,Setophaga discolor,,Kyle Lima,2017-06-10,2017,6,10,905,United States,US-ME-027,Maine,Waldo,North Dixmont Road Power Lines,44.7060910,-69.2137660,"",Song,Not Used,"","",,,iPhone S,,,,S37504538,"",,,,Photos and audio recording obtained and will be added.,Setophaga discolor,prawar,Species,33643,,2.50,2,"",,
60684951,Audio,Prairie Warbler,Setophaga discolor,,Will Brooks,2017-05-26,2017,5,26,900,United States,US-MN-007,Minnesota,Beltrami,Blackduck - Private Property,47.7098193,-94.4404936,"",,Unspecified,"","",,,,,,,S37158321,"",,,,"Initially heard singing repeatedly from willows at pine forest edge. Bird then moved to sing from fairly low perches at edge of undergrowth. Rising series of buzzy notes, decreasing in speed slightly. Observed on private property",Setophaga discolor,prawar,Species,33643,,2.50,2,,,
60516251,Audio,Prairie Warbler,Setophaga discolor,,Dean Newhouse,2017-06-07,2017,6,7,1420,United States,US-PA-133,Pennsylvania,York,Gifford Pinchot SP--Boat Launch #2,40.0825987,-76.8834025,"",Song,Unspecified,"","",,,,,,,S37458897,"",,,"Prairie Warbler can be heard at 11-12 seconds, and at 22-23, 38-40 and 53-55 seconds.",,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
60401071,Audio,Prairie Warbler,Setophaga discolor,,Miles Buddy,2017-06-06,2017,6,6,1055,United States,US-NC-021,North Carolina,Buncombe,Sandy Mush Game Land--Bear Creek Access,35.7277016,-82.7044773,Adult Male,,Unspecified,"","",,,,,,,S37424080,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,,,
60374151,Audio,Prairie Warbler,Setophaga discolor,,Carolyn Fields,2017-06-04,2017,6,4,1356,United States,US-IL-097,Illinois,Lake,Illinois Beach SP--North Unit/Camp Logan,42.4667000,-87.8015000,"",Song,Not Used,"","",,,Canon SD1100 in video mode,,,,S37417519,"",,,,Heard just west of Burnett Ave. about half way between 17th St. and 21st St.,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
60322471,Audio,Prairie Warbler,Setophaga discolor,,David Gibson,2017-06-04,2017,6,4,1400,United States,US-VA-131,Virginia,Northampton,Magothy Bay Natural Area Preserve,37.1524498,-75.9502029,Male,Song,Not Used,"","",,,Tascam DR-05,,handle and wind screen,,S37406785,"",,,,,Setophaga discolor,prawar,Species,33643,,3.33,3,"",,
60226971,Audio,Prairie Warbler,Setophaga discolor,,John Oshlick,2017-06-04,2017,6,4,600,United States,US-CT-009,Connecticut,New Haven,Lake Bethany,41.4151829,-72.9653549,"",,Unspecified,"","",,,,,,,S37383715,"",,,,,Setophaga discolor,prawar,Species,33643,,1.00,2,,,
60226851,Audio,Prairie Warbler,Setophaga discolor,,John Oshlick,2017-06-04,2017,6,4,600,United States,US-CT-009,Connecticut,New Haven,Lake Bethany,41.4151829,-72.9653549,"",,Unspecified,"","",,,,,,,S37383715,"",,,,,Setophaga discolor,prawar,Species,33643,,2.00,2,,,
60226741,Audio,Prairie Warbler,Setophaga discolor,,John Oshlick,2017-06-04,2017,6,4,600,United States,US-CT-009,Connecticut,New Haven,Lake Bethany,41.4151829,-72.9653549,"",,Unspecified,"","",,,,,,,S37383715,"",,,,,Setophaga discolor,prawar,Species,33643,,2.50,2,,,
60226731,Audio,Prairie Warbler,Setophaga discolor,,John Oshlick,2017-06-04,2017,6,4,600,United States,US-CT-009,Connecticut,New Haven,Lake Bethany,41.4151829,-72.9653549,"",,Unspecified,"","",,,,,,,S37383715,"",,,,,Setophaga discolor,prawar,Species,33643,,1.50,2,,,
60218741,Audio,Prairie Warbler,Setophaga discolor,,John Meredig,2017-06-04,2017,6,4,456,United States,US-IN-173,Indiana,Warrick,Tecumseh Mine Area,38.1426173,-87.2398138,"",,Unspecified,"","",,,,,,,S37377963,"",,,,Recorded on Ellison Ridge Rd. at 10:12.,Setophaga discolor,prawar,Species,33643,,2.00,2,,,
60164091,Audio,Prairie Warbler,Setophaga discolor,,Stephen Bruneau,2017-06-03,2017,6,3,1400,Canada,CA-QC-CT,Quebec,Coaticook,Sentier Nature Tomifobia--Secteur Curtis,45.0943250,-72.0910000,"",,Unspecified,"","",,,,,,,S37360146,"",,,,Toujours présente au Km 10,Setophaga discolor,prawar,Species,33643,,3.00,2,,,
60151981,Audio,Prairie Warbler,Setophaga discolor,,Tyler Grant,2017-06-03,2017,6,3,1356,United States,US-IA-135,Iowa,Monroe,Prairie Warbler,41.1249563,-93.0777329,"",,Unspecified,"","",,,,,,,S37364244,"",,,,continuing...  photos and audio,Setophaga discolor,prawar,Species,33643,,4.67,3,,,
60144541,Audio,Prairie Warbler,Setophaga discolor,,Allen Lewis,2013-05-21,2013,5,21,700,United States,US-MD-027,Maryland,Howard,Patuxent River SP--Annapolis Rock Rd,39.2785552,-77.1159232,"",Song,Not Used,"","",,,Olympus LS 10,Sennheiser ME 67,,,S14197073,"",,,,,Setophaga discolor,prawar,Species,33643,,2.50,2,"",,
59956081,Audio,Prairie Warbler,Setophaga discolor,,Ashley Casey,2017-06-01,2017,6,1,1127,United States,US-MO-173,Missouri,Ralls,Cedar Cove Place (private residence),39.6380669,-91.4417195,Adult Male,Song,Unspecified,"","",,,iPhone 6S with the RØDE Rec app.,,,,S37309771,"",,,,,Setophaga discolor,prawar,Species,33643,,3.33,3,"",,
59862371,Audio,Prairie Warbler,Setophaga discolor,,David McQuade,2017-05-31,2017,5,31,815,United States,US-FL-071,Florida,Lee,South Seas Island Resort,26.5287205,-82.1923256,"",,Unspecified,"","",,,,,,,S37284763,"",,,,,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
59850011,Audio,Prairie Warbler,Setophaga discolor,,George Chiu,2017-05-19,2017,5,19,530,United States,US-NY-007,New York,Broome,Hawkins Pond SF--Hawkins Pond,42.0052123,-75.6506253,"",,Unspecified,"","",,,,,,,S36987032,"",,,,,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
59826401,Audio,Prairie Warbler,Setophaga discolor,,Glen Chapman,2017-05-22,2017,5,22,630,United States,US-NY-031,New York,Essex,Bull Rock Road,43.8208360,-73.4944450,"",Song,Not Used,"","",,,Roland R-26,"Wildtronics pro parabolic microphone, mono, amplified",Wildtronics 22 inch Parabola,,S37094460,"",,,,"Recording, photos GC, NW.",Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
59769251,Audio,Prairie Warbler,Setophaga discolor,,Nicholas Wright,2017-05-22,2017,5,22,630,United States,US-NY-031,New York,Essex,Bull Rock Road,43.8208360,-73.4944450,"",,Unspecified,"","",,,,,,,S37260185,"",,,,"Recording, photos GC, NW.",Setophaga discolor,prawar,Species,33643,,4.33,3,,,
59769201,Audio,Prairie Warbler,Setophaga discolor,,Nicholas Wright,2017-05-22,2017,5,22,630,United States,US-NY-031,New York,Essex,Bull Rock Road,43.8208360,-73.4944450,Adult Male,Song,Not Used,"","",,,Roland R-26,"Wildtronics pro parabolic microphone, mono, amplified-",Wildtronics 22 inch Parabola,,S37260185,"",,,,"Recording, photos GC, NW.",Setophaga discolor,prawar,Species,33643,,4.50,2,"",,
59765301,Audio,Prairie Warbler,Setophaga discolor,,Glen Chapman,2017-05-29,2017,5,29,726,United States,US-NY-031,New York,Essex,Home,43.8203818,-73.4929803,Adult Male,Song,Not Used,"","",,,Roland R-26,"Wildtronics pro parabolic microphone, mono, amplified",Wildtronics 22 inch Parabola,,S37234995,"",,,We had good views of this bird as it was singing. It was starting to rain so has some rain drops hitting the parabola. The warbler was seen at top of a 10 foot maple in the field that was growing up with many small trees.,Photo and song included,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
59765291,Audio,Prairie Warbler,Setophaga discolor,,Glen Chapman,2017-05-29,2017,5,29,726,United States,US-NY-031,New York,Essex,Home,43.8203818,-73.4929803,"",Song,Not Used,"","",,,Roland R-26,"Wildtronics pro parabolic microphone, mono, amplified",Wildtronics 22 inch Parabola,,S37234995,"",,,There is also a Field Sparrow in this recording.  We could see this Warbler at the top of an apple tree singing.,Photo and song included,Setophaga discolor,prawar,Species,33643,,4.50,2,"",,
59551121,Audio,Prairie Warbler,Setophaga discolor,"Polioptila caerulea -- Blue-gray Gnatcatcher; Poecile carolinensis -- Carolina Chickadee",Dean Newhouse,2017-04-28,2017,4,28,1350,United States,US-PA-133,Pennsylvania,York,Gifford Pinchot SP--Boat Launch #2,40.0825987,-76.8834025,"",Song,Unspecified,"","",,,Canon Powershot SX60HS Camera,,,,S36364605,"",,,"The Prairie Warbler's rising song can be heard a four differents moments in the recording, and the Blue-gray Gnatcatcher's high-pitched squeaky call is repeated throughout.",Heard singing at various locations along the Lakeside Trail and the entrance road to the park.  At least five different birds.,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
59548791,Audio,Prairie Warbler,Setophaga discolor,,Dean Newhouse,2017-04-28,2017,4,28,1125,United States,US-PA-133,Pennsylvania,York,Gifford Pinchot SP--Quaker Race Day Use Area,40.0735643,-76.8955421,"",,Unspecified,"","",,,,,,,S36357413,"",,,,Saw one and heard three singing from different locations along the Lakeside Trail.,Setophaga discolor,prawar,Species,33643,,3.50,2,,,
59496001,Audio,Prairie Warbler,Setophaga discolor,,David Eberly,2017-05-27,2017,5,27,600,United States,US-VT-021,Vermont,Rutland,Brandon Hollow Road,43.8225820,-73.1209900,Adult Male,Song,Not Used,"","",,,Nagra SD,Sennheiser ME66 short,,,S37194093,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,"",,
59488441,Audio,Prairie Warbler,Setophaga discolor,,Stacy Robinson,2017-05-27,2017,5,27,1231,United States,US-NY-031,New York,Essex,Mt. Defiance,43.8313207,-73.4065890,Male,Song,Not Used,"","",,,,,,,S37185016,"",,,,Clearly heard ascending song about 3/4 of the way up the road near the cannons and overlook. Photographed and recorded on my way back down,Setophaga discolor,prawar,Species,33643,,4.50,2,"",,
59486311,Audio,Prairie Warbler,Setophaga discolor,,jen lee,2017-05-27,2017,5,27,920,United States,US-PA-027,Pennsylvania,Centre,PA Centre Moshannon  German Settlement Rd,41.0645136,-78.0051090,"",,Unspecified,"","",,,LG G4,,,,S37190494,"",,,Rising notes of Prairie. Also Red-eyed Vireo and Blackpoll,,Setophaga discolor,prawar,Species,33643,,3.00,2,,,
59473211,Audio,Prairie Warbler,Setophaga discolor,,Annette McClellan,2017-05-25,2017,5,25,715,United States,US-IL-097,Illinois,Lake,Lyons Woods Forest Preserve (Lake Co.),42.4025000,-87.8324000,Adult Male,Song,Unspecified,"","",,,iPhone 6,,,,S37138648,"",,,,"In the northeastern area. Good looks in the small trees and bushes near the trail. Singing almost continually. Olive above, yellow below with black streaks on the sides. 2 black stripes on the side of the face boardering a yellow subocular patch.",Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
59282331,Audio,Prairie Warbler,Setophaga discolor,,Tii McLane,2017-05-24,2017,5,24,1540,United States,US-VT-017,Vermont,Orange,201 Justin Morrill Memorial Hwy 2,43.8615761,-72.3750076,Adult Male,Song,Unspecified,"","",,,,,,,S37122674,"",,,,"Responded to a report that it was in the area. Walked around site for a long time listening... brushy regenerating field. Finally heard it's ascending trill and followed it. Saw it clearly... yellow above and below eye with darker eyeline, yellow body, darker strips on sides. Greenish on head and back. Saw it several times and continued to hear it singing. I have a recording and will try to upload it.",Setophaga discolor,prawar,Species,33643,,4.50,2,"",,
58997251,Audio,Prairie Warbler,Setophaga discolor,,John Skene,2017-05-13,2017,5,13,1330,United States,US-IN-157,Indiana,Tippecanoe,purdue airport gravel pit,40.4121250,-86.9550589,"",Song,Not Used,"","",,,,,,,S36807305,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,"",,
58948271,Audio,Prairie Warbler,Setophaga discolor,,Josh Engel,2017-05-22,2017,5,22,854,United States,US-IL-031,Illinois,Cook,"Grant Park, Chicago",41.8765232,-87.6189333,Male,Song,Unspecified,"","",,,iPhone 5S,n/a,,,S37062589,"",,,Recorded with iPhone 5S. Sound amplified in Audacity.,"Singing a strange song. Recorded with my phone. I alerted others at the museum, so Dave Willard, Mary Hennen, John Bates, and Jacob Cooper all were able to come out and see it. Warbler with yellow underparts and greenish upperparts, with dark markings on face, dark streaking on sides, dull yellowish wing bars, and a yellow supercilium and ""under-eye arc"". My first for the Greater Grant Park Ecosystem.",Setophaga discolor,prawar,Species,33643,,2.00,2,"",,
58948181,Audio,Prairie Warbler,Setophaga discolor,,Daniel Lane,2017-05-21,2017,5,21,900,United States,US-NJ-037,New Jersey,Sussex,Stokes SF--Culvers Gap,41.1749705,-74.7898836,Adult Male,Song,Not Used,"","",,,,,,,S37036421,"",,,,,Setophaga discolor,prawar,Species,33643,,1.00,1,"",,
58948061,Audio,Prairie Warbler,Setophaga discolor,,Daniel Lane,2017-05-21,2017,5,21,900,United States,US-NJ-037,New Jersey,Sussex,Stokes SF--Culvers Gap,41.1749705,-74.7898836,Adult Male,Song,Not Used,"","",,,,,,,S37036421,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
58948001,Audio,Prairie Warbler,Setophaga discolor,,Daniel Lane,2017-05-21,2017,5,21,900,United States,US-NJ-037,New Jersey,Sussex,Stokes SF--Culvers Gap,41.1749705,-74.7898836,Adult Male,Song,Not Used,"","",,,,,,,S37036421,"",,,Abnormal song from a male.,,Setophaga discolor,prawar,Species,33643,,2.00,2,"",,
58855301,Audio,Prairie Warbler,Setophaga discolor,,Steven Biggers,2017-05-20,2017,5,20,910,United States,US-SC-091,South Carolina,York,Kings Mountain National Military Park,35.1403689,-81.3762753,Male,Song,Not Used,"","",,,Zoom H1,,Audacity editing.,,S37022330,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
58712911,Audio,Prairie Warbler,Setophaga discolor,,Garrett Rhyne,2017-05-19,2017,5,19,745,United States,US-VA-810,Virginia,Virginia Beach,**Back Bay NWR,36.6721270,-75.9156610,"",,Unspecified,"","",,,,,,,S37009629,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,,,
58701451,Audio,Prairie Warbler,Setophaga discolor,,Brendan Thomas,2017-05-20,2017,5,20,900,United States,US-ME-005,Maine,Cumberland,Evergreen Cemetery,43.6818207,-70.3007948,"",,Unspecified,"","",,,,,,,S37006113,"",,,,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/VzPeRhKohMk"" frameborder=""0""></iframe>",Setophaga discolor,prawar,Species,33643,,3.33,3,,,
58396311,Audio,Prairie Warbler,Setophaga discolor,,Doug Hitchcox,2017-05-17,2017,5,17,1018,United States,US-ME-005,Maine,Cumberland,Gilsland Farm Audubon Center,43.7066997,-70.2417581,Adult Male,Song,Not Used,"","",,,Roland R-26,Sennheiser ME 66,,,S36931902,"",,,,patch bird #202 | singing from an oak near the edge of the parking lot,Setophaga discolor,prawar,Species,33643,,2.50,2,"",,
58366251,Audio,Prairie Warbler,Setophaga discolor,,Aaron  Brees,2017-05-16,2017,5,16,708,United States,US-IA-135,Iowa,Monroe,"stakeout Prairie Warbler, 505th Ave. (2017)",41.1248400,-93.0783720,Adult Male,Song,Not Used,"","",,,"iPhone 5S, iTalk app.",No external mic.,No accessories.,,S36910863,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
58228421,Audio,Prairie Warbler,Setophaga discolor,,David Eberly,2017-05-14,2017,5,14,539,United States,US-PA-045,Pennsylvania,Delaware,Ridley Creek SP--Bridle Trail ,39.9591784,-75.4505553,Adult Male,Song,Not Used,"","",,,Nagra SD,Nagra mini,,,S36836096,"",,,"Typical song.  bird seen 25' up in a tree. It was hover-gleaning & singing between bites",,Setophaga discolor,prawar,Species,33643,,2.50,2,"",,
58205411,Audio,Prairie Warbler,Setophaga discolor,,Luis Mendes,2017-05-11,2017,5,11,1350,United States,US-RI-001,Rhode Island,Bristol,Colt State Park,41.6806368,-71.3021922,Adult Male,Song,Not Used,"","",,,,,,,S36851600,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,1,"",,
58063611,Audio,Prairie Warbler,Setophaga discolor,,Brad Walker,2017-05-14,2017,5,14,645,United States,US-NY-109,New York,Tompkins,Lindsay-Parsons Biodiversity Preserve (FLLT),42.3101677,-76.5216895,Adult Male,Song,Not Used,"","",,,,,,,S36831922,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,4,"",,
58063591,Audio,Prairie Warbler,Setophaga discolor,,Brad Walker,2017-05-14,2017,5,14,645,United States,US-NY-109,New York,Tompkins,Lindsay-Parsons Biodiversity Preserve (FLLT),42.3101677,-76.5216895,Adult Male,Song,Not Used,"","",,,,,,,S36831922,"",,,,,Setophaga discolor,prawar,Species,33643,,4.00,2,"",,
57996021,Audio,Prairie Warbler,Setophaga discolor,,Thierry Grandmont,2017-05-14,2017,5,14,630,Canada,CA-QC-CT,Quebec,Coaticook,Sentier Nature Tomifobia--Secteur Curtis,45.0943250,-72.0910000,Adult Male,Song,Not Used,"","",,,,,,,S36837767,"",,,Un de ses différents chants.,"Toujours présente environ 100/200m avant la borne de 10km. Ma référence était un pin de taille moyenne collé sur le sentier dans un courbe. Chantait souvent, mais parfois faisait des pauses de plusieurs minutes. Se tenait presque toujours près d'une Paruline à collier. Elle a fait différents chants lors de mon observation. Corps tout jaune, flancs rayées de noir, large ligne noir au dessus de la joue séparé de l'oeil par une demie lune jaune, dos plus brunâtre, sous-caudales et dessous de la queue blanc. Je n'avais pas de bonne caméra, donc pas de photo.",Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
57974081,Audio,Prairie Warbler,Setophaga discolor,,Marbry Hopkins,2017-05-13,2017,5,13,818,United States,US-NC-081,North Carolina,Guilford,Water Oak Road,36.1976338,-80.0344026,Adult Male,Song,Not Used,"","",,,iPhone 6,Comica CVM-VS08,Song Sleuth App,,S36783853,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
57663331,Audio,Prairie Warbler,Setophaga discolor,,Josh Fecteau,2017-05-10,2017,5,10,806,United States,US-ME-031,Maine,York,Waterboro Barrens Preserve (TNC)--Shapleigh,43.6036927,-70.8213258,Adult Male,Song,Not Used,"","",,,Roland R-26,Sennheiser ME66,,,S36703847,"",,,also featuring scratching sounds of EATO and a crowing rooster,,Setophaga discolor,prawar,Species,33643,,3.50,2,"",,
57478411,Audio,Prairie Warbler,Setophaga discolor,,Ken Janes,2017-05-09,2017,5,9,856,United States,US-ME-031,Maine,York,Kennebunk Plains--Maguire Rd.,43.3940482,-70.6263399,Adult,Song,Not Used,"","",,,,,,,S36678166,"",,,,Field Sparrow in the background of audio,Setophaga discolor,prawar,Species,33643,,4.33,3,"",,
57452801,Audio,Prairie Warbler,Setophaga discolor,,Nick Kiehl,2017-05-08,2017,5,8,655,United States,US-IN-097,Indiana,Marion,Eagle Creek Park--Scott Starling Sanctuary,39.8862577,-86.3078964,Adult Male,Song,Not Used,"","",,,iPhone 6,,,,S36670431,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,4,"",,
57295531,Audio,Prairie Warbler,Setophaga discolor,,David Brown,2017-05-07,2017,5,7,702,United States,US-PA-081,Pennsylvania,Lycoming,State Game Lands 252 (Lycoming Co.),41.1505065,-76.9566336,"",Song,Not Used,"","",,,Sony PCM-M10,,,,S36640833,"",,,,,Setophaga discolor,prawar,Species,33643,,3.00,2,"",,
57295521,Audio,Prairie Warbler,Setophaga discolor,,David Brown,2017-05-07,2017,5,7,702,United States,US-PA-081,Pennsylvania,Lycoming,State Game Lands 252 (Lycoming Co.),41.1505065,-76.9566336,"",Song,Not Used,"","",,,Sony PCM-M10,,,,S36640833,"",,,,,Setophaga discolor,prawar,Species,33643,,2.67,3,"",,
57213061,Audio,Prairie Warbler,Setophaga discolor,,Jean Suplick,2017-05-06,2017,5,6,1446,United States,US-TX-241,Texas,Jasper,Jasper Co.--CR326 (Hunter Camp Lake rd.) area,31.0627100,-94.2633683,"",Song,Used,"","",,,Marantz digital recorder,Sennheiser shotgun,,,S36598881,"",,,,"Good looks at one male; audio recording of the same bird.",Setophaga discolor,prawar,Species,33643,,3.00,4,"",,
